ts_code,name,industry,pct_chg,cum3,cum5,cum8,down5_cnt,down_streak,intraday,amp_pct,amount,large_net_mf_ratio,reversal_candidate_score
300383.SZ,光环新网,软件服务,-1.2445,-0.06123869171885865,-0.1429479034307497,-0.1839080459770115,4.0,2,-2.1044992743105895,3.953147877013171,907332.67485,-0.006499027493939691,45.23026824070798
300806.SZ,斯迪克,塑料,-5.2943,-0.08988764044943809,-0.15337639459776864,-0.16076833527357393,4.0,2,-6.364462917261971,7.895428271150802,1603120.89406,-0.026169635836852733,45.21687857781056
301312.SZ,智立方,专用机械,-6.7925,-0.13565204548811105,-0.21442953020134226,-0.05749255173524437,5.0,5,-6.874055215212027,9.643255295429219,563144.63624,-0.010410149760356688,45.175899275540445
000988.SZ,华工科技,专用机械,-5.8254,-0.1051413560170128,-0.16790740956147499,-0.124525761840656,4.0,2,-7.637185280826342,8.122696155871495,12563483.2696,-0.008419508167448514,44.96855565198308
688169.SH,石头科技,家用电器,5.3052,-0.07709401709401709,-0.13671250399744161,-0.15805068226120855,4.0,0,4.137332433214391,5.8806319485079,1024188.557,-0.0013577773257624876,44.945722449034726
688167.SH,炬光科技,元器件,-5.9196,-0.0695805739514348,-0.16373015873015873,-0.13313177433619205,4.0,2,-5.072072072072064,9.598214285714286,2103321.986,-0.0037117236694924113,44.914547070984945
600026.SH,中远海能,水运,-3.4908,-0.07389162561576357,-0.14076782449725767,-0.16961130742049468,5.0,6,-4.374364191251267,5.133470225872689,1229260.55,0.00025791114829154863,44.907628825442536
300738.SZ,奥飞数据,软件服务,-0.1838,-0.05028421512899006,-0.13672496025437209,-0.1874298540965208,4.0,2,-1.3623978201634857,3.1249999999999987,1161030.4864,0.006783094924939598,44.41844736335852
000547.SZ,航天发展,通信设备,-0.9852,-0.05188679245283012,-0.1428571428571428,-0.16942148760330566,4.0,2,-0.09940357852882276,2.709359605911333,1303467.00818,-0.005404778146120237,44.05719516625792
002980.SZ,华盛昌,电器仪表,-6.6746,-0.13413183826027852,-0.20379628183096388,-0.08187713925418838,4.0,3,-5.925242270419928,7.2331074894707985,1258154.53597,-0.016044984477551757,44.00141190095346
688568.SH,中科星图,软件服务,-3.6778,-0.08168462291870704,-0.13981651376146786,-0.15713772024451622,5.0,5,-2.7184063083627197,3.205259913704545,596075.008,0.002299307942130659,43.74258871250978
301005.SZ,超捷股份,汽车配件,-2.7462,-0.07999468473855553,-0.1380641145347028,-0.1757738095238095,4.0,2,-3.9136770522517628,4.4809664278691,564561.2713,-0.012526700571782538,43.6883919770077
002361.SZ,神剑股份,化工原料,-0.7223,-0.04485154769425148,-0.15294117647058836,-0.14188422247446097,4.0,2,-0.7874015748031593,2.8233749179251455,961424.72052,-0.0011794995237761905,43.67779056361523
688608.SH,恒玄科技,半导体,-2.9512,-0.11556333023560927,-0.13379376806938648,-0.18205257836198185,4.0,3,-3.6964285714285783,4.024953512086862,728663.662,-0.003399263788181049,43.440285993871754
000880.SZ,潍柴重机,专用机械,-2.3271,-0.08814400993171945,-0.13230950974601297,-0.1705251270468663,5.0,5,-2.229617304492515,4.055851063829784,593576.65601,-0.011950402577625096,43.43382111287639
002902.SZ,铭普光磁,通信设备,-5.0736,-0.06199940670424209,-0.1370087336244541,-0.1746280344557557,4.0,2,-3.3913840513290383,6.184329030321221,733364.79215,-0.014321194734764148,43.40317241939266
300693.SZ,盛弘股份,电气设备,-0.6049,-0.0648063154029741,-0.1321976149914822,-0.1700879765395895,5.0,5,-1.584234930448225,4.019512195121956,732989.3381,-0.0013276864333696937,43.39995344876722
600895.SH,张江高科,园区开发,-2.7634,-0.08554412560909574,-0.16324002972504326,-0.11454783748361719,4.0,2,-3.485714285714281,3.914795624640182,1233770.714,0.0019107845349618131,43.35085391826708
300474.SZ,景嘉微,元器件,-2.1773,-0.1045555204049351,-0.15570469798657716,-0.1316152784169351,4.0,2,-3.015247558677403,3.749783998617582,584790.52415,-0.008753749913168787,43.338560411112354
300475.SZ,香农芯创,元器件,-7.2186,-0.13299086757990863,-0.1831736409855299,-0.10359442060085833,5.0,5,-7.4191046099290725,8.440224332278298,5202801.35347,-0.015271753542350216,43.228265518379345
601689.SH,拓普集团,汽车配件,-1.9551,-0.09295774647887323,-0.14897760467380716,-0.12849002849002855,5.0,7,-1.9551282051281982,3.7660256410256436,1970852.229,0.000565100713088518,43.09630132191376
002402.SZ,和而泰,元器件,-2.7584,-0.10159700985389053,-0.13594771241830061,-0.15742511153601013,5.0,6,-2.615101289134425,3.82493563810224,882149.39727,-0.01159812615829345,43.04140090585833
688205.SH,德科立,通信设备,-7.3291,-0.08022575250836117,-0.15607978519370924,-0.17620848466694128,4.0,2,-7.527740416946871,8.125184280358882,1912591.876,-0.003355132937937874,42.98432984234709
300342.SZ,天银机电,家用电器,-1.1179,-0.09285847473429054,-0.144088669950739,-0.15332405151409678,4.0,3,-1.8559612668953007,3.6382113821138193,1124811.86209,-0.010121808262979566,42.9816410957348
600879.SH,航天电子,航空,-1.5889,-0.0693165293262239,-0.1386271870794078,-0.16521739130434787,4.0,2,-1.538461538461544,2.5115325474115937,1549466.303,-0.003341008442698606,42.96360296175583
603738.SH,泰晶科技,元器件,-2.3491,-0.07765934304981514,-0.13803618621671065,-0.1661750245821043,4.0,2,-2.1463189476113587,5.780746199907872,1767720.703,-0.0038519433462787227,42.932811598883696
002931.SZ,锋龙股份,机械基件,-0.6089,-0.12862862862862867,-0.19261091358788063,-0.04305606449248811,4.0,4,-0.6278538812785506,3.9391056137012375,590355.80923,-0.0015845359448907427,42.91128053332778
300567.SZ,精测电子,电器仪表,-5.1339,-0.1218361218361218,-0.17919358431721988,-0.07226306778124691,4.0,2,-6.177429211652075,10.504634397528324,2372394.42176,-0.010173645570323998,42.815543308458686
688017.SH,绿的谐波,机械基件,-6.1111,-0.10498442367601246,-0.1767908309455587,-0.11234010999196686,5.0,5,-5.803278688524582,7.411764705882355,3458758.787,-0.005318564008898604,42.79892124154012
603505.SH,金石资源,化工原料,3.4521,-0.03967446592065116,-0.12186046511627913,-0.1429868361325466,4.0,0,9.322524609148818,12.109589041095894,516462.972,-0.0008022840406068858,42.69799326985693
688262.SH,国芯科技,半导体,-2.1768,-0.07824765763484431,-0.16609392898052688,-0.09900990099009899,4.0,2,-3.627217368281721,6.691749529696324,595574.546,2.4379819617070392e-05,42.61774805534199
688020.SH,方邦股份,元器件,-5.089,-0.09949311151546658,-0.20681167716084714,-0.0323999720689897,4.0,2,-6.950040290088633,12.253424657534238,685393.71,-0.0021582048075696482,42.61378324485653
688008.SH,澜起科技,半导体,-8.1818,-0.1250470809792843,-0.1822725992678118,-0.09716284492809946,5.0,5,-7.405931122448973,8.173913043478263,17309417.346,-0.0036191518609652506,42.57485715873215
300576.SZ,容大感光,染料涂料,-2.3202,-0.06240352811466365,-0.1854406130268199,-0.05258467023172908,4.0,2,-1.9372693726937174,6.133700895933843,953097.40161,-0.008178691901617081,42.36972657956268
002126.SZ,银轮股份,汽车配件,-0.0401,-0.07967539653264477,-0.1380203834859216,-0.14187446259673264,5.0,7,-0.538170221247769,5.028044871794868,1031560.89826,-0.005485299035223627,42.18265543713405
688213.SH,思特威-W,半导体,-0.7888,-0.09393183707398178,-0.13277934936350788,-0.15211754537597244,5.0,6,-1.9000000000000017,4.4801779935275015,1308074.777,0.005805554952612616,42.08129762541444
688433.SH,华曙高科,专用机械,-3.7607,-0.09793711195673949,-0.17735159817351598,-0.0660445826853292,4.0,2,-3.595890410958902,9.42307692307693,728014.773,-0.00019300432520206315,42.00646827740881
000559.SZ,万向钱潮,汽车配件,1.9621,-0.04378172588832485,-0.13638968481375358,-0.1476244343891402,4.0,0,1.0053619302949013,3.6535859269282875,842290.39815,0.000257524008912386,41.86436641683111
300503.SZ,昊志机电,机械基件,-1.5374,-0.09299410953753606,-0.17854710556186137,-0.045754219409282704,5.0,6,-1.3629548861932683,7.0748299319727925,1327100.8984,-0.0037122949776762794,41.79139196392231
603160.SH,汇顶科技,半导体,-6.5071,-0.1422556390977444,-0.1606827545615067,-0.13457745410408128,5.0,5,-5.249169435215951,6.031798065890837,778803.338,-0.0016563616731699177,41.685779426051376
688548.SH,广钢气体,化工原料,-3.213,-0.10154155495978556,-0.10900631439016284,-0.2151639344262295,4.0,3,-3.561151079136693,6.5342960288808625,593087.822,-0.004857307624839401,41.62453672907799
003031.SZ,中瓷电子,元器件,-3.6575,-0.07126358695652157,-0.12856960734319223,-0.17065032759039067,4.0,2,-3.446571085528638,5.792811839323466,1666709.86754,-0.018424844418378043,41.5577058401691
300323.SZ,华灿光电,半导体,-3.4106,-0.11288416075650132,-0.15101809954751133,-0.11964809384164232,4.0,2,-2.658884565499353,7.014157014157013,1736463.24263,-0.013817286430814696,41.527470853021796
002031.SZ,巨轮智能,汽车配件,0.4808,-0.04855842185128989,-0.13037447988904305,-0.16843501326259958,3.0,0,1.1290322580645107,3.685897435897428,595539.64272,0.00322614963333905,41.33898232094756
300166.SZ,东方国信,软件服务,0.8531,-0.024749558043606235,-0.1229464758876524,-0.18673218673218672,3.0,0,0.7917174177831887,4.5094454600853044,1330699.07716,0.0037389595329235855,41.23062070986645
300054.SZ,鼎龙股份,化工原料,-1.966,-0.10326975476839251,-0.14519480519480532,-0.1434148880791256,3.0,2,-3.22011468901634,6.017277330950263,2485457.12072,-0.008786596967592685,41.19068278745982
688279.SH,峰岹科技,半导体,-1.8761,-0.07983919771764503,-0.13534262155245946,-0.14851999999999999,4.0,2,-1.6312384473197827,5.914077625149817,554118.921,0.0004203610293249662,41.04411260150135
688158.SH,优刻得-W,软件服务,0.1551,-0.038232373386295926,-0.12273550724637672,-0.19106285237001464,3.0,0,-0.6666666666666599,4.782833505687697,943957.287,0.0032069883263690494,40.98383347060172
688025.SH,杰普特,专用机械,-4.8302,-0.12362559241706161,-0.16822976407349932,-0.08796547472256477,3.0,2,-6.69576405883392,9.513638703036548,1730378.664,-0.004486954307476369,40.90962160242011
688041.SH,海光信息,半导体,-6.3083,-0.1307806433283879,-0.16476583353554963,-0.13064342994253964,4.0,4,-8.142909563999057,8.570942497448112,11530629.182,-0.00394326617241137,40.901437899457285
002531.SZ,天顺风能,电气设备,-3.8985,-0.1084945332211944,-0.14790996784565913,-0.10245554614733288,5.0,5,-3.898458748866729,6.34632819582955,504533.37338,-0.0031357885988810455,40.81396632680751
603501.SH,豪威集团,半导体,-2.9158,-0.12128429878048774,-0.1533871856067559,-0.08953603158933854,5.0,5,-2.793001686340635,2.8315789473684188,2172741.642,-0.002236432489749277,40.76810307138365
688549.SH,中巨芯-U,元器件,-0.6969,-0.025307797537619692,-0.10881801125703561,-0.2047991071428572,4.0,2,-1.65631469979296,5.853658536585365,803913.313,-0.0017964996681178206,40.767577598358756
688063.SH,派能科技,电气设备,-0.4211,-0.08485351022664456,-0.11114093959731541,-0.19956484951045572,4.0,2,-0.660066006600657,5.71428571428571,740938.466,-0.003002368080590377,40.76455235219205
688072.SH,拓荆科技,半导体,-7.1084,-0.1254122938530734,-0.19091539528432733,-0.08116494455645162,3.0,2,-4.525368248772499,6.589276899313683,5824375.401,-0.001198034041350074,40.45557064761235
300316.SZ,晶盛机电,专用机械,-6.2377,-0.11759259259259258,-0.15514184397163122,-0.16182937554969223,3.0,2,-7.2776804825841594,9.504132231404954,2002136.50679,-0.01611501008576541,40.439651938697466
002183.SZ,怡亚通,仓储物流,-0.6504,-0.0570987654320988,-0.12086330935251799,-0.15607734806629836,5.0,5,-0.6504065040650375,3.7398373983739908,506902.22175,-0.0031578476702543595,40.23526783341659
301536.SZ,星宸科技,半导体,-3.3583,-0.096045197740113,-0.13100152074733873,-0.14748508098891733,4.0,2,-4.2833213687485046,5.568978014013045,756815.6597,-0.0017691230127700242,40.175541967608815
300017.SZ,网宿科技,软件服务,1.6151,-0.04309252217997461,-0.12107101280558785,-0.16941694169416943,4.0,0,-0.330033003300334,5.0471063257065945,2132819.26862,-0.003634986852409805,40.13886766683454
603308.SH,应流股份,机械基件,-1.7319,-0.07455948740352414,-0.1361968193557156,-0.13525649748265067,4.0,2,-2.110289587184233,5.937838255760018,1572083.591,-0.006459052214609619,40.12302917821164
300053.SZ,航宇微,半导体,-6.4748,-0.07087552114353779,-0.1461412151067324,-0.1626409017713365,4.0,2,-6.530856800479334,7.074340527577946,575644.92432,-0.00785307019833464,40.100984720522085
300398.SZ,飞凯材料,化工原料,-3.541,-0.07672096689437735,-0.14997581035316887,-0.1033426894615973,4.0,2,-3.673245614035081,5.791929728245949,1508306.19085,-0.013978348778187004,40.035104322941805
300442.SZ,润泽科技,软件服务,-2.0031,-0.02699183141943884,-0.1310002114611969,-0.14251434533124674,4.0,2,-0.9759036144578292,3.600810778585902,2541774.77823,-0.001665863567561474,39.77785396238006
688800.SH,瑞可达,元器件,-0.3016,-0.057570478302185535,-0.12640387579828216,-0.15253151036103396,4.0,2,-4.024193548387089,7.028566641534724,1128294.695,0.0032729569822181888,39.76176438653794
603938.SH,三孚股份,化工原料,-7.7246,-0.01854460093896715,-0.12403100775193787,-0.22228422619047616,3.0,1,-6.044943820224713,8.916354005738246,1346067.384,0.001585782424693233,39.7114910554363
603626.SH,科森科技,元器件,-2.625,-0.08244994110718484,-0.14301430143014293,-0.11309297912713479,4.0,2,-2.6249999999999996,10.125000000000012,1044389.416,0.002581920075681807,39.59517642774787
002850.SZ,科达利,电气设备,0.069,-0.08512540091487464,-0.12032355915065729,-0.16281755196304848,4.0,0,0.09203865623561569,3.927996319300674,844995.65441,0.006672046146718352,39.56141595582056
002885.SZ,京泉华,元器件,-1.7885,-0.09831635834545827,-0.14941176470588236,-0.09624999999999995,4.0,3,-3.706992230854589,8.399366085578448,1056874.23181,-0.003458150355071809,39.387201346348675
688456.SH,有研粉材,铜,-1.4008,-0.14766229397914565,-0.15156250000000004,-0.10311467673430874,3.0,2,-1.2470771628994681,6.744487678339822,594737.912,-0.005559137787066104,39.119305863170574
603061.SH,金海通,半导体,-2.3254,-0.023254237288135693,-0.11316980086793282,-0.17341289193608533,4.0,2,-0.09708064627974577,6.915254237288147,697790.68,-0.0020079660565257176,39.03957957900168
300843.SZ,胜蓝股份,元器件,-5.2696,-0.08210233354742025,-0.10020986358866735,-0.1986730212129708,4.0,2,-7.126611068991662,8.042421564295186,581196.614,-0.010936952912117257,38.70974323717355
600498.SH,烽火通信,通信设备,-8.3638,-0.0537313432835822,-0.13419519300801175,-0.18690150478796175,3.0,1,-6.581532416502956,6.590865291963772,3386889.951,0.0002835462663073696,38.70782221701167
601872.SH,招商轮船,水运,-2.0807,-0.04665438919582565,-0.1260551491277434,-0.12408347433728151,5.0,6,-3.239875389408109,4.035308953341744,1936808.753,-0.0013656227006941827,38.61387354457495
600363.SH,联创光电,元器件,0.4213,-0.07383419689119175,-0.1297468354430379,-0.1269841269841271,4.0,0,0.36496350364965124,3.3146067415730327,586130.804,-0.0038290599720809016,38.56097687108758
600118.SH,中国卫星,航空,-0.429,-0.06585365853658542,-0.12795992714025506,-0.11301528485409917,5.0,5,0.43267339714172515,3.13271805537503,2485603.939,-0.0031882513041028766,38.37050454896485
002179.SZ,中航光电,元器件,-1.5925,-0.07414104882459305,-0.12585365853658526,-0.1353437876960193,4.0,2,-2.476190476190465,3.926414058209774,1325834.76464,0.00048589765269499907,38.28213334757228
000592.SZ,平潭发展,林业,0.3497,-0.016000000000000014,-0.11510791366906481,-0.1713185755534169,3.0,0,0.34965034965033226,2.4475524475524573,676284.40781,0.0008220801686088801,38.271309909797466
688234.SH,天岳先进,半导体,-7.5595,-0.185699742499551,-0.15176844863077799,-0.12327530625402972,4.0,3,-7.357950674478819,8.477226376614547,2869009.416,-0.004954678754529399,37.97043589635335
688220.SH,翱捷科技-U,半导体,-5.6026,-0.11132743362831854,-0.10499108734402851,-0.19354320591069707,3.0,2,-6.481653939281051,7.426207933822153,1453783.997,-0.008775320148196675,37.964301554484514
300900.SZ,广联航空,航空,-3.0904,-0.07796061505260321,-0.1112844513780552,-0.16430317848410758,4.0,2,-2.6488180005696416,4.451375106322654,568077.33488,-0.020842197484434128,37.93377113180968
688593.SH,新相微,半导体,-7.3138,-0.1315723897333666,-0.13200498132004979,-0.181924882629108,3.0,2,-8.095991561181437,10.478723404255312,950589.4,-0.002307389499609396,37.91027246893839
688047.SH,龙芯中科,半导体,-1.0768,-0.0611248535346961,-0.12375455650060752,-0.1311445783132531,4.0,2,-3.012574810032964,5.20576131687243,1421516.604,0.0011029839507945677,37.569592403071184
002290.SZ,禾盛新材,家用电器,-3.6616,-0.07878084792237927,-0.1484694872294795,-0.07566137566137576,4.0,2,-5.054347826086958,6.837983897650825,823156.21927,-0.005882832306478179,37.56565208960341
002008.SZ,大族激光,专用机械,-5.2636,-0.04873962379102892,-0.12177459045208461,-0.13581015635810156,4.0,2,-6.560442848593661,8.888888888888898,5138824.53472,-0.011175110107768838,37.56188856980782
001309.SZ,德明利,半导体,-6.6547,-0.10163909774436097,-0.14041726618705042,-0.14160296568768327,4.0,3,-6.858434674150294,7.656250000000001,7477473.56464,-0.015097856117320185,37.37314945644909
002407.SZ,多氟多,化工原料,2.1365,-0.03827884884045818,-0.10434556336195677,-0.15409191447530102,4.0,0,1.924785312407451,5.637982195845693,4414415.54905,0.0033778084175172226,37.26365989869655
300283.SZ,温州宏丰,电气设备,-4.891,-0.05503512880562045,-0.12282608695652164,-0.1280388978930308,4.0,2,-5.114638447971787,9.840895698291103,1157646.39181,-0.015032543722432448,37.12174239617149
300276.SZ,三丰智能,专用机械,-2.6994,-0.131434830230011,-0.1427027027027027,-0.08217592592592604,4.0,4,-1.856435643564358,4.171779141104293,556282.58053,-0.008939970752385965,37.04268061905579
002342.SZ,巨力索具,机械基件,2.3894,0.0008650519031141446,-0.09326018808777425,-0.18578465869106264,3.0,0,2.3893805309734395,4.955752212389369,1023212.9848,-0.0008993044592566996,36.92037431384727
603728.SH,鸣志电器,电气设备,-2.5277,-0.10187828700225388,-0.1336425568923031,-0.10079735218895736,4.0,4,-2.0163934426229435,4.321591650358771,588785.041,-0.0037449660681851374,36.911958483594766
688227.SH,品高股份,软件服务,5.3725,-0.004814814814814827,-0.09048854789574634,-0.15768025078369907,4.0,0,4.538970302165746,11.699346405228763,604474.171,0.011142891331249268,36.901923678108794
688027.SH,国盾量子,通信设备,-2.3076,-0.06428986895678646,-0.14681475010919076,-0.05502669269708527,5.0,5,-3.5003528581510124,5.458312495534748,1433811.049,0.002133586571350235,36.833057608563855
002371.SZ,北方华创,半导体,-6.3473,-0.0990882294546176,-0.15511536974176088,-0.10077743902439029,4.0,2,-5.616089857437723,6.49022814231508,9081578.56233,-0.017974951037379817,36.74701177339342
600637.SH,东方明珠,影视音像,0.0,-0.06171648987463829,-0.14947552447552437,-0.07509505703422048,3.0,0,0.309278350515485,2.7749229188078064,503458.439,-0.000400211783916487,36.72889339012504
688018.SH,乐鑫科技,半导体,-1.6826,-0.09001546277888228,-0.11460963946053415,-0.1262063845582777,5.0,5,-3.592323894219507,6.801909307875899,1031339.958,-0.0061864179221493825,36.713873031714066
600839.SH,四川长虹,家用电器,1.3889,-0.03439153439153442,-0.10539215686274517,-0.1371158392434989,4.0,0,2.528089887640439,3.88888888888888,502686.188,-0.0031607393199353166,36.503196817482475
300724.SZ,捷佳伟创,专用机械,-2.5895,-0.10035473166266162,-0.11762065095398422,-0.12944302956483222,4.0,4,-2.9861796643632754,4.4480237888737495,994183.68086,-0.014609252072450058,36.297941032758835
300857.SZ,协创数据,IT设备,-1.3311,-0.038858629379725285,-0.1144815189304571,-0.13333822020231623,4.0,2,-1.3228727621750092,6.730648862925097,5083913.86548,0.002551724978679427,36.07883447362494
688028.SH,沃尔德,机械基件,-6.6837,-0.10096547209949269,-0.16504559270516717,-0.06960203217612193,4.0,2,-6.524883028498518,8.373673036093418,712132.114,-0.006180187515037408,36.06400888598976
002565.SZ,顺灏股份,造纸,0.0685,-0.025367156208277786,-0.11515151515151523,-0.14469830111306392,3.0,0,0.137174211248281,4.866346812885544,1131015.77369,-0.006467540214876732,35.98622368376189
603019.SH,XD中科曙,IT设备,-2.7778,-0.06143532256291884,-0.11456713322965262,-0.13193738564748925,4.0,2,-3.5028248587570587,4.758652094717676,3533631.796,-0.00021940882490292799,35.976636015486804
688629.SH,华丰科技,元器件,-7.6793,-0.09327428729587617,-0.14864864864864868,-0.10461223095319439,4.0,2,-6.400000000000006,6.573199943638166,2341743.277,-0.0003674015031665661,35.92500043000598
688141.SH,杰华特,半导体,-7.0458,-0.09023941068139951,-0.13837209302325582,-0.12703710975849203,4.0,2,-6.3605728727885396,8.927451390340797,1824925.034,-0.0027152896188501726,35.864514945627704
300684.SZ,中石科技,元器件,3.2764,-0.07907272149888844,-0.12847483095416978,-0.0894819466248038,3.0,0,2.600389173889961,9.099002849002849,1059748.35465,0.0012025779463662367,35.70670287935057
300102.SZ,乾照光电,半导体,0.2068,-0.04756289308176109,-0.11310395314787702,-0.1377224199288256,3.0,0,0.8742714404662788,5.500413564929701,721329.35401,-0.011546154268781536,35.565402860712744
601777.SH,千里科技,摩托车,0.7414,-0.04899387576552938,-0.11983805668016201,-0.0827004219409283,4.0,0,3.4253092293054177,7.784986098239109,653416.202,-0.0005826301809394077,35.38343515785534
300458.SZ,全志科技,半导体,-2.4249,-0.10817941952506605,-0.1186440677966103,-0.1135588775242592,4.0,3,-2.4249422632794504,5.68706697459584,1481873.83019,-0.010239717910434008,35.22016296950972
002169.SZ,智光电气,电气设备,-0.4869,-0.09867695700110246,-0.13031914893617014,-0.08608160983789825,4.0,2,-1.3872135102532934,3.9561777236762152,787632.1753,-0.011388882122017581,35.12119783129845
300142.SZ,沃森生物,生物制药,-2.4087,-0.05207547169811322,-0.12229210342417884,-0.10413694721825961,4.0,2,-1.9516003122560521,3.962703962703961,781859.81964,-0.019508612179384124,35.1045171694542
002611.SZ,东方精工,轻工机械,0.5376,-0.0660377358490567,-0.11884816753926719,-0.10810810810810823,4.0,0,0.29797377830749205,3.703703703703689,579039.00421,0.0012530934785471692,35.05240663748909
601698.SH,中国卫通,电信运营,-1.4286,-0.057197330791229684,-0.11167664670658672,-0.1268393172454384,4.0,2,-1.0670223407802437,2.790697674418604,928292.813,-0.0014107940745201042,35.04612019867164
300790.SZ,宇瞳光学,元器件,-4.779,-0.0762097942625326,-0.11296605453533659,-0.10750279955207165,5.0,6,-3.3939393939393936,5.854241338112298,643752.84108,-0.00526643112644326,34.92358091827343
688392.SH,骄成超声,专用机械,-4.2959,-0.024862601413242702,-0.09951060358890707,-0.15270039795338264,4.0,2,-3.540223933725972,8.623900340332613,604367.22,-0.003714380803115028,34.920511720667655
002119.SZ,康强电子,半导体,-6.7391,-0.1673136645962734,-0.14745627980922105,-0.10884918986289993,3.0,3,-3.811659192825123,7.608695652173914,869489.12751,-0.0067974052958264496,34.83647074410013
688099.SH,晶晨股份,半导体,-4.5326,-0.11749301675977664,-0.1061007957559682,-0.15170330592381287,3.0,2,-4.532577903682733,6.676109537299332,1762596.726,-0.004624546204904276,34.8251586175695
688809.SH,强一股份,半导体,4.4032,-0.016459227467811144,-0.10331807332629028,-0.13700126155642178,3.0,0,2.3560677118227735,8.856492027334852,1458700.849,-0.0011323637750210189,34.80433679397189
603063.SH,禾望电气,电气设备,-4.779,-0.15672235481304697,-0.11519198664440733,-0.1301493517150829,3.0,3,-5.35714285714286,7.869205892921313,1927771.584,-0.010157142144076748,34.7261914489118
688766.SH,普冉股份,半导体,-3.3825,-0.10219013237063779,-0.11178837591371216,-0.12225882352941175,4.0,3,-4.102827763496142,7.0396270396270415,2204565.786,-0.002955874595070939,34.696701797630986
300115.SZ,长盈精密,元器件,-1.6482,-0.09111049570756025,-0.11536388140161724,-0.11393088552915764,4.0,4,-2.8994082840236635,5.483967635600856,1649170.17237,-0.008749272962695058,34.66247094869832
600345.SH,长江通信,通信设备,-4.5076,-0.04098694942903747,-0.09852405597086444,-0.1515424860184016,4.0,2,-6.183921803311387,7.959390862944166,585144.544,0.0019822110825321072,34.66169337839279
002498.SZ,汉缆股份,电气设备,0.489,-0.06590909090909092,-0.11612903225806448,-0.11135135135135132,3.0,0,1.7326732673267342,5.256723716381415,699998.72757,-2.851433754642777e-05,34.62414817301334
002240.SZ,盛新锂能,小金属,-3.7184,-0.08336824465856729,-0.09791795506081225,-0.15128006206361533,4.0,4,-3.484781649757396,4.840484048404846,2121172.44637,-0.009787544636235856,34.50806178676296
688188.SH,柏楚电子,专用机械,-5.1462,-0.05471236230110155,-0.10665124349334876,-0.13131994825937798,4.0,1,-4.630773030377866,5.379513633014013,570327.954,0.002316702154844748,34.5074530938627
000938.SZ,紫光股份,IT设备,-2.7933,-0.0064239828693789525,-0.1030927835051546,-0.13567215150574363,4.0,2,-4.362761937478532,7.821229050279337,5157391.6495,0.0037134662832629226,34.21790008395384
688002.SH,睿创微纳,通信设备,-5.2973,-0.07327718223583457,-0.11669829222011396,-0.10374703791469186,4.0,2,-5.178627389533064,7.065727699530518,1437157.778,0.0005767077301376156,34.10660904825613
601609.SH,金田股份,铜,-0.3239,-0.049420849420849344,-0.10276967930029157,-0.14513888888888893,3.0,2,0.4897959183673528,5.263157894736845,807336.874,-0.000940004135126373,34.05063051975049
688001.SH,华兴源创,专用机械,-2.4493,-0.0987845875355573,-0.1556632344033918,0.13684553906377417,5.0,5,-2.5174825174825166,9.419174247725667,939523.268,0.004940856877213599,34.029263906364946
603052.SH,可川科技,元器件,-7.4942,-0.042120156726164426,-0.12861386138613862,-0.1404434026760425,3.0,1,-6.372340425531908,10.479293672482656,708786.403,-0.00203159935617444,33.981904064876005
300328.SZ,宜安科技,小金属,1.4664,-0.05365597054182025,-0.1120434353405727,-0.09779338014042138,4.0,0,1.4092446448703555,3.9481105470953146,678740.06543,0.0019757931913897096,33.78171161032882
600338.SH,西藏珠峰,铅锌,-1.4876,-0.04994686503719459,-0.09559939301972686,-0.13161728994657607,5.0,6,-1.4876033057851235,3.085399449035806,644501.368,-0.0009559793517769532,33.73536198057337
300139.SZ,晓程科技,黄金,-1.3572,-0.06596701649175407,-0.11343769058751774,-0.10635245901639345,4.0,4,-0.6379585326953818,3.3250395838045663,703832.23244,-0.009482344928795133,33.70801633720708
000811.SZ,冰轮环境,工程机械,-5.3447,-0.07671800947867291,-0.09652173913043471,-0.15711195240670617,3.0,2,-5.545454545454542,7.318554509565735,1205092.58501,-0.01337634153633617,33.51611655294207
688559.SH,海目星,专用机械,-3.699,-0.09870359457866817,-0.13636363636363646,-0.06709362610551994,3.0,2,-3.0427892234548337,6.406422162757752,737443.9,-0.006083771253650607,33.50077709138886
300748.SZ,金力永磁,矿物制品,-4.6483,-0.07039274924471306,-0.11959942775393428,-0.08694362017804158,4.0,2,-3.8737894407997464,4.5243259993802205,986622.29216,-0.0044053028545346816,33.27457600424243
300199.SZ,翰宇药业,化学制药,-3.981,-0.09870024370430541,-0.1267217630853994,-0.055744680851063766,5.0,5,-4.435831180017214,5.6252704456945075,888412.61312,-0.004517765665105282,33.260456292126776
000534.SZ,万泽股份,生物制药,-1.523,-0.026204819277108604,-0.1019444444444445,-0.1252705627705628,4.0,2,-3.0875299760191877,6.701187937861699,638360.53899,0.001287626583717881,33.17422027481247
688106.SH,金宏气体,化工原料,0.6757,-0.028385116992711956,-0.06323964497041423,-0.22061538461538466,3.0,0,0.7557677008750874,3.8950715421303674,513826.134,-0.0012583050125667603,33.15888764449276
001287.SZ,中电港,元器件,-2.6549,-0.04166666666666663,-0.1015625,-0.12365777623830965,4.0,2,-2.654867256637161,6.040784917275864,731285.9194,0.0006740044993679111,32.9752201080635
