ts_code,name,industry,score,p_rebound,pred_ret,rule_score,pct_chg,cum3,cum5,cum8,down5_cnt,down_streak,intraday,amp_pct,amount,large_net_mf_ratio
603936.SH,博敏电子,元器件,0.3167959987431878,0.40868545628739694,0.0006555429058874615,17.627008144309404,-6.7556,-0.07296849087893875,-0.10020120724346082,0.1074789499752351,3.0,2,-4.444444444444439,10.50875729774812,1501954.655,-0.004604579756770352
688223.SH,晶科能源,电气设备,0.3161823989944229,0.18436119879727528,-0.002826311341082508,32.34797420707304,-1.1945,-0.05237315875613757,-0.09672386895475815,-0.12669683257918551,4.0,2,-0.6861063464837058,3.2423208191126345,683454.639,0.0009655944408623697
300276.SZ,三丰智能,专用机械,0.3160832720338975,0.22273619210015516,-0.010414590799190125,37.04268061905579,-2.6994,-0.131434830230011,-0.1427027027027027,-0.08217592592592604,4.0,4,-1.856435643564358,4.171779141104293,556282.58053,-0.008939970752385965
300520.SZ,科大国创,软件服务,0.31535160874782453,0.22790924539791196,-0.003380763877052332,31.15061046460253,0.9538,-0.06803628601921019,-0.13195825049701793,-0.032409972299168976,4.0,0,-0.4275940706955472,5.115606936416193,611702.33866,0.002663795602889931
300718.SZ,长盛轴承,机械基件,0.3152964360331826,0.2688562740022604,-0.0011596534882548526,26.630980570843093,-0.5665,-0.11497786522380715,-0.08910264523478051,-0.06665802100894824,4.0,4,0.6573426573426522,5.5540204476374635,728008.1742,-0.00013855613655828437
300803.SZ,指南针,软件服务,0.3138744753341682,0.21587663607946228,-8.205209236267287e-05,27.68552411139837,-0.7839,-0.06186946674902205,-0.08723958333333337,-0.08970132853860757,4.0,4,-0.1861993428258546,3.6254763200870967,1763760.18122,0.0031464141548775515
000670.SZ,盈方微,元器件,0.31352828991802917,0.34240872561399416,0.0014093443673102522,20.459360829512626,-2.2989,-0.07205240174672489,-0.08108108108108103,-0.026345933562428425,3.0,2,0.2358490566037652,5.057471264367811,536068.06644,-0.004001394849435747
300142.SZ,沃森生物,生物制药,0.3128074571891828,0.19227170025448234,-0.006139535569525561,35.1045171694542,-2.4087,-0.05207547169811322,-0.12229210342417884,-0.10413694721825961,4.0,2,-1.9516003122560521,3.962703962703961,781859.81964,-0.019508612179384124
300938.SZ,信测标准,电器仪表,0.3125271403277141,0.2633901058709132,-0.0045007784761677315,29.670295772483225,-4.1583,-0.06660746003552398,-0.09862778730703259,-0.10461748168342133,3.0,2,-2.883016078358902,7.51413459784789,892813.0992,-0.026052238728174755
301285.SZ,鸿日达,元器件,0.3125242434477641,0.24480706206400848,0.0037894518474949823,22.32542023790142,-2.8482,-0.015614035087719302,-0.07554164263942664,-0.048821834209188064,4.0,2,-2.544507164567955,6.016795082676827,580453.64589,0.011088913034788256
300726.SZ,宏达电子,元器件,0.31240581469111506,0.33050051394153235,0.004276853187643589,16.692496164042975,-2.999,-0.0006644518272426181,-0.06612853151195286,0.0278489663420467,4.0,2,-1.2637452814705408,6.449532408900355,1114831.6143,-0.0053197540542692795
600438.SH,通威股份,电气设备,0.3116893899645513,0.21788808189136435,0.0018726724813466643,25.16807382987392,-1.6249,-0.05218525766470972,-0.06858974358974357,-0.10030959752321977,4.0,3,-0.4794520547945269,2.5727826675694025,592116.462,-0.001423909068753432
601698.SH,中国卫通,电信运营,0.30747739351036874,0.16668124967850448,-0.0050867037723618235,35.04612019867164,-1.4286,-0.057197330791229684,-0.11167664670658672,-0.1268393172454384,4.0,2,-1.0670223407802437,2.790697674418604,928292.813,-0.0014107940745201042
300857.SZ,协创数据,IT设备,0.3068473812460444,0.18074202735893952,-0.007193041552832859,36.07883447362494,-1.3311,-0.038858629379725285,-0.1144815189304571,-0.13333822020231623,4.0,2,-1.3228727621750092,6.730648862925097,5083913.86548,0.002551724978679427
600497.SH,驰宏锌锗,铅锌,0.3059072888327236,0.27680551663981606,0.004246557127374508,19.934710177658204,-1.0504,-0.02079002079002068,-0.06454816285998022,-0.055165496489468446,3.0,2,0.4264392324093702,4.621848739495793,1298661.912,0.00214684050886371
000534.SZ,万泽股份,生物制药,0.30537146379578217,0.20267613367754286,-0.00514930863473572,33.17422027481247,-1.523,-0.026204819277108604,-0.1019444444444445,-0.1252705627705628,4.0,2,-3.0875299760191877,6.701187937861699,638360.53899,0.001287626583717881
002402.SZ,和而泰,元器件,0.3033826328706922,0.13304307284109942,-0.019244171695261107,43.04140090585833,-2.7584,-0.10159700985389053,-0.13594771241830061,-0.15742511153601013,5.0,6,-2.615101289134425,3.82493563810224,882149.39727,-0.01159812615829345
002487.SZ,大金重工,电气设备,0.30158693299029227,0.2378656702240125,0.002245688559006207,22.946603585265105,-0.1233,-0.024227011109623775,-0.070271649024359,-0.053615474490458226,5.0,5,-2.501003076100028,6.165228113440198,1435804.08556,0.004234400821912091
600226.SH,亨通股份,供气供热,0.300415407673194,0.31099748502063607,0.0052253787007294624,14.706445007227325,-4.8513,-0.08295625942684759,-0.06172839506172845,0.008291873963515828,3.0,2,-4.851330203442872,5.946791862284819,843436.001,-0.0023330519418983137
000688.SZ,国城矿业,铅锌,0.2995723353374133,0.308572607348804,0.002310169875347355,19.608646287742452,-6.8042,-0.07852789498359103,-0.07090522335145355,-0.09067777006708289,3.0,1,-4.91049830672472,8.487434803224273,895099.67766,-0.004257760442907491
002938.SZ,鹏鼎控股,元器件,0.2981375717755925,0.3303156079907417,-0.00015149497492354913,20.887862787454843,-1.5903,-0.024265886129732683,-0.09604618614415672,0.14542230104189757,3.0,2,-7.4180254434689115,10.408532520712319,6290578.35814,-0.00022535924668445794
603115.SH,海星股份,铝,0.29672894424400875,0.31776407247591176,-0.0029341846937637472,23.95713087136657,-2.939,-0.08295012380615485,-0.09210295920154088,0.06304459251665828,4.0,3,3.699999999999992,7.5065518532384825,1424113.867,-0.005700892455392398
002738.SZ,中矿资源,小金属,0.2967096903496148,0.1695821437527361,-0.0026833429046757965,30.682983522517493,-1.7127,-0.05850487540628391,-0.09222504103865103,-0.11609997093868052,4.0,4,-1.5377144707025003,3.3608014218775217,1236434.14265,-0.002760769767068997
